DATE,N_TRANSFER,USER,AMOUNT_USD,AMOUNT_ETH,CEX,DEX
00:00.0,88,88,251834.1603,132.1865849,okx,uniswap
00:00.0,3,3,45959.61428,23.8007719,okx,shibaswap
00:00.0,137,137,329824.8106,173.2333699,okx,uniswap
00:00.0,1,1,1355.312,0.7,okx,sushiswap
00:00.0,253,253,523553.6041,283.5210564,okx,uniswap
00:00.0,5,5,2220.807057,1.202660315,okx,shibaswap
00:00.0,2,2,920.974,0.5,okx,sushiswap
00:00.0,168,168,343572.4404,187.1760026,okx,uniswap
00:00.0,1,1,219.5016,0.12,okx,shibaswap
00:00.0,3,3,1841.520853,0.9848064,okx,sushiswap
00:00.0,205,205,462959.8135,248.2050779,okx,uniswap
00:00.0,8,8,2104.394706,1.124123503,okx,shibaswap
00:00.0,230,230,735774.4934,387.2880723,okx,uniswap
00:00.0,4,4,1134.532563,0.600775357,okx,shibaswap
00:00.0,3,3,1522.719155,0.801056142,okx,sushiswap
00:00.0,2,2,1032.289548,0.545319364,okx,shibaswap
00:00.0,433,433,1771564.233,922.8003304,okx,uniswap
00:00.0,269,269,1483620.424,769.7177533,okx,uniswap
00:00.0,5,5,1331.741858,0.683737026,okx,shibaswap
00:00.0,242,242,1389995.383,726.9641241,okx,uniswap
00:00.0,1,1,1508.796518,0.789565507,okx,sushiswap
00:00.0,7,7,1520.54943,0.793103,okx,shibaswap
00:00.0,255,255,1172179.144,629.218448,okx,uniswap
00:00.0,4,4,3217.812812,1.730101,okx,sushiswap
00:00.0,4,4,1117.808,0.6,okx,shibaswap
00:00.0,310,310,1271034.25,689.6190682,okx,uniswap
00:00.0,7,7,4854.225787,2.634004871,okx,shibaswap
00:00.0,2,2,408.13406,0.218,okx,shibaswap
00:00.0,226,226,501035.2885,271.0923827,okx,uniswap
00:00.0,7,7,7469.6534,4.15,okx,shibaswap
00:00.0,424,424,852770.8258,468.4615619,okx,uniswap
00:00.0,1,1,55.0599,0.03,okx,sushiswap
00:00.0,1,1,233.6581,0.13,okx,sushiswap
00:00.0,11,11,28027.18172,15.72126961,okx,shibaswap
00:00.0,165,165,574982.1797,324.7808858,okx,uniswap
00:00.0,6,6,9012.032195,4.971067,okx,shibaswap
00:00.0,232,232,306728.4234,170.1788881,okx,uniswap
00:00.0,1,1,361.316,0.2,okx,sushiswap
00:00.0,3,3,553.34045,0.305,okx,sushiswap
00:00.0,277,277,328336.9375,182.0945886,okx,uniswap
00:00.0,4,4,4114.68385,2.284719133,okx,shibaswap
00:00.0,214,214,317615.8583,174.2621124,okx,uniswap
00:00.0,11,11,7737.0331,4.236020465,okx,sushiswap
00:00.0,6,6,319.5811862,0.176816628,okx,shibaswap
00:00.0,3,3,855.817576,0.473757434,okx,shibaswap
00:00.0,9,9,6696.083554,3.703315664,okx,sushiswap
00:00.0,189,189,255328.4966,140.5640214,okx,uniswap
00:00.0,321,321,733167.3788,403.6064366,okx,uniswap
00:00.0,18,18,4727.398047,2.610150471,okx,sushiswap
00:00.0,8,8,20363.03506,11.27626335,okx,shibaswap
00:00.0,438,438,655078.5967,361.5159656,okx,uniswap
00:00.0,7,7,1493.116182,0.821194287,okx,sushiswap
00:00.0,11,11,2202.85931,1.210583135,okx,shibaswap
00:00.0,522,522,610149.6236,337.4664844,okx,uniswap
00:00.0,6,6,3238.74647,1.796821716,okx,shibaswap
00:00.0,3,3,487.8560537,0.2695471,okx,sushiswap
00:00.0,559,559,834519.323,459.9353269,okx,uniswap
00:00.0,2,2,278.2428249,0.153061987,okx,shibaswap
00:00.0,2,2,1448.502065,0.796277143,okx,sushiswap
00:00.0,863,863,1519675.086,838.039764,okx,uniswap
00:00.0,11,11,3975.259328,2.18141872,okx,sushiswap
00:00.0,7,7,5985.774654,3.279315186,okx,shibaswap
00:00.0,6,6,13296.39302,7.341973896,okx,shibaswap
00:00.0,1,1,1.80251,0.001,okx,sakeswap
00:00.0,1002,1002,2449639.977,1352.663301,okx,uniswap
00:00.0,3,3,985.4788199,0.541294761,okx,sushiswap
00:00.0,10,10,27847.08488,15.05683738,okx,shibaswap
00:00.0,1131,1131,2368289.749,1279.980404,okx,uniswap
00:00.0,2,2,3793.860372,2.045985451,okx,sushiswap
00:00.0,8,8,11585.60029,6.460872164,okx,shibaswap
00:00.0,2,2,620.7525573,0.341188768,okx,sushiswap
00:00.0,1,1,18.2349,0.01,okx,sakeswap
00:00.0,803,803,1288770.51,710.2358304,okx,uniswap
00:00.0,642,642,1125351.304,629.7091542,okx,uniswap
00:00.0,7,7,30664.5244,17.01550779,okx,shibaswap
00:00.0,1,1,23.161648,0.01304,okx,sakeswap
00:00.0,2,2,78.578446,0.04415,okx,sushiswap
00:00.0,5,5,7432.955712,4.114587254,okx,shibaswap
00:00.0,1,1,90.731,0.05,okx,sushiswap
00:00.0,878,878,1262297.104,695.7087398,okx,uniswap
00:00.0,1,1,18.0628,0.01,okx,sakeswap
00:00.0,2,2,133.5335793,0.073007868,okx,sushiswap
00:00.0,816,816,847618.5928,463.7716385,okx,uniswap
00:00.0,10,10,19129.04174,10.47880328,okx,shibaswap
00:00.0,477,477,474885.8033,256.0665913,okx,uniswap
00:00.0,1,1,10.95719805,0.005934165,okx,verse
00:00.0,3,3,3746.729998,2.027634277,okx,sushiswap
00:00.0,14,14,13507.0345,7.304262629,okx,shibaswap
00:00.0,366,366,450996.9238,236.9966754,okx,uniswap
00:00.0,6,6,601.6424112,0.315913924,okx,shibaswap
00:00.0,2,2,467.838365,0.24625,okx,sushiswap
00:00.0,8,8,14374.58553,7.563553159,okx,shibaswap
00:00.0,1,1,381.21,0.2,okx,solidly
00:00.0,2,2,1921.6206,1.013,okx,sushiswap
00:00.0,334,334,329161.5304,173.2349097,okx,uniswap
00:00.0,251,251,422771.46,225.8254143,okx,uniswap
00:00.0,9,9,4482.26864,2.393116,okx,shibaswap
00:00.0,1,1,56.0763,0.03,okx,sakeswap
00:00.0,6,6,33830.70384,18.16576827,okx,sushiswap
00:00.0,520,520,569313.8273,305.8507086,okx,uniswap
00:00.0,3,3,193.0490767,0.104069847,okx,sushiswap
00:00.0,4,4,309.1082093,0.165744,okx,shibaswap
00:00.0,409,409,695460.1558,369.2053475,okx,uniswap
00:00.0,4,4,221.635295,0.11875,okx,sushiswap
00:00.0,5,5,337.4467449,0.178394719,okx,shibaswap
00:00.0,10,10,17978.78508,9.454919907,okx,shibaswap
00:00.0,3,3,28.27797335,0.014891173,okx,sushiswap
00:00.0,350,350,564016.6203,296.5328142,okx,uniswap
00:00.0,701,701,1031795.243,542.8954927,okx,uniswap
00:00.0,4,4,612.531692,0.322299609,okx,shibaswap
00:00.0,8,8,686.6194308,0.369040524,okx,shibaswap
00:00.0,641,641,1182948.31,638.745138,okx,uniswap
00:00.0,2,2,1134.624023,0.600469,okx,sushiswap
00:00.0,1,1,10.5973659,0.00583,okx,sushiswap
00:00.0,4,4,937.12317,0.499020855,okx,shibaswap
00:00.0,572,572,1118568.429,611.4358538,okx,uniswap
00:00.0,432,432,1158201.637,619.0967868,okx,uniswap
00:00.0,8,8,1752.374536,0.943544,okx,shibaswap
00:00.0,1,1,2.485101502,0.0013197,okx,sushiswap
00:00.0,2,2,1854.8887,1.01,okx,sushiswap
00:00.0,5,5,811.3906247,0.438801528,okx,shibaswap
00:00.0,433,433,672574.5428,365.1129465,okx,uniswap
00:00.0,1,1,45.52283957,0.024653315,okx,sushiswap
00:00.0,5,5,652.1613221,0.35493059,okx,shibaswap
00:00.0,262,262,367820.5183,199.7101273,okx,uniswap
00:00.0,1,1,22.63108748,0.013031236,okx,kyberswap
00:00.0,6,6,3281.351852,1.831075785,okx,shibaswap
00:00.0,3,3,965.7329093,0.526831716,okx,sushiswap
00:00.0,268,268,442556.862,250.6127402,okx,uniswap
00:00.0,1,1,123.0453,0.07,okx,sushiswap
00:00.0,5,5,1374.977039,0.786909236,okx,shibaswap
00:00.0,228,228,302419.2374,172.6430124,okx,uniswap
00:00.0,4,4,1258.243191,0.721492303,okx,sushiswap
00:00.0,11,11,3423.632144,1.961771615,okx,shibaswap
00:00.0,1,1,17.3367,0.01,okx,sakeswap
00:00.0,276,276,266555.0371,152.9736852,okx,uniswap
00:00.0,2,2,223.9721809,0.128052065,okx,sushiswap
00:00.0,8,8,244.7152027,0.140464092,okx,shibaswap
00:00.0,298,298,278663.9257,159.7660295,okx,uniswap
00:00.0,1,1,521.9067,0.31,okx,sushiswap
00:00.0,445,445,366659.5718,211.7740805,okx,uniswap
00:00.0,2,2,247.5830463,0.142596683,okx,shibaswap
00:00.0,2,2,178.4674962,0.108304419,okx,shibaswap
00:00.0,2,2,12.33025,0.0075,okx,sakeswap
00:00.0,240,240,186908.1985,113.4988958,okx,uniswap
00:00.0,1,1,14.68422,0.009,okx,verse
00:00.0,2,2,281.0339231,0.170390618,okx,sushiswap
00:00.0,1,1,2.102259113,0.00126495,okx,sakeswap
00:00.0,9,9,2469.250518,1.4682648,okx,shibaswap
00:00.0,2,2,683.2155,0.41,okx,sushiswap
00:00.0,215,215,254519.7791,151.7823992,okx,uniswap
00:00.0,200,200,296158.5049,170.9730323,okx,uniswap
00:00.0,2,2,62.75025688,0.036266455,okx,luaswap
00:00.0,3,3,34.51356412,0.019974183,okx,sakeswap
00:00.0,5,5,373.3804881,0.214643866,okx,shibaswap
00:00.0,3,3,947.1219281,0.54695002,okx,sushiswap
00:00.0,1,1,2146.85294,1.238,okx,shibaswap
00:00.0,197,197,255873.7996,147.7849241,okx,uniswap
00:00.0,195,195,218617.1167,126.7508844,okx,uniswap
00:00.0,2,2,18.94009,0.011,okx,sushiswap
00:00.0,4,4,9055.111009,5.255034254,okx,shibaswap
00:00.0,172,172,188547.1162,108.8936184,okx,uniswap
00:00.0,3,3,576.8323737,0.329513889,okx,shibaswap
00:00.0,2,2,17371.65,10,okx,sushiswap
00:00.0,228,228,223232.1626,121.7720422,okx,uniswap
00:00.0,5,5,101.4165331,0.056160471,okx,shibaswap
00:00.0,1,1,5.43846,0.003,okx,sakeswap
00:00.0,4,4,193.385478,0.10192219,okx,shibaswap
00:00.0,1,1,13.26269,0.007,okx,sakeswap
00:00.0,187,187,347587.1753,182.6529578,okx,uniswap
00:00.0,1,1,563.859,0.3,okx,sushiswap
00:00.0,3,3,15.87102205,0.008454034,okx,sakeswap
00:00.0,2,2,338.5133935,0.180361,okx,shibaswap
00:00.0,213,213,338865.764,179.4600787,okx,uniswap
00:00.0,2,2,467.37325,0.245,okx,sushiswap
00:00.0,1,1,4.794189918,0.002547946,okx,verse
00:00.0,150,150,406430.8458,215.5289529,okx,uniswap
00:00.0,2,2,871.9224622,0.461689857,okx,shibaswap
00:00.0,1,1,54.91795522,0.029091444,okx,sushiswap
00:00.0,207,207,216923.854,114.388779,okx,uniswap
00:00.0,3,3,53.07644492,0.028069867,okx,sakeswap
00:00.0,12,12,1345.692636,0.707049733,okx,shibaswap
00:00.0,1,1,9.568916991,0.005094266,okx,sushiswap
00:00.0,1,1,187.765,0.1,okx,sakeswap
00:00.0,15,15,28261.41426,15.03947575,okx,shibaswap
00:00.0,1,1,3770.22,2,okx,sushiswap
00:00.0,153,153,207751.5171,110.6695022,okx,uniswap
00:00.0,1,1,9.3258,0.005,okx,sakeswap
00:00.0,3,3,103.4865672,0.055308727,okx,shibaswap
00:00.0,257,257,481205.0219,255.9758215,okx,uniswap
00:00.0,204,204,222289.2734,119.6574042,okx,uniswap
00:00.0,8,8,7363.431486,3.963590345,okx,sushiswap
00:00.0,12,12,2984.137033,1.600856115,okx,shibaswap
00:00.0,3,3,50.95476305,0.027350732,okx,sakeswap
00:00.0,1,1,37.4256,0.02,okx,luaswap
00:00.0,6,6,7117.238829,3.856294666,okx,sushiswap
00:00.0,8,8,1244.730271,0.67305659,okx,shibaswap
00:00.0,159,159,205076.7459,110.6438805,okx,uniswap
00:00.0,7,7,3876.564838,2.046180222,okx,shibaswap
00:00.0,145,145,217345.748,115.7852418,okx,uniswap
00:00.0,4,4,3809.556346,2.019975699,okx,sushiswap
00:00.0,143,143,265469.2697,138.1218139,okx,uniswap
00:00.0,2,2,620.6228402,0.322539882,okx,sushiswap
00:00.0,3,3,132.7725551,0.068910826,okx,shibaswap
